hid,buildyear,type,price,planno
9342,1968,Brick and Wood,40656,3
9343,1998,Brick,157779,4
9344,1963,Brick and Wood,122034,3
9345,1933,Wood,136534,4
9346,2010,Brick and Wood,316552,4
9347,1981,Brick,252391,4
9348,1979,Brick,366746,3
9349,1971,Brick and Wood,478692,4
9350,1965,Brick,200329,3
9351,2006,Wood,203792,3
9352,1952,Brick,98470,3
9353,1936,Brick and Wood,494624,3
9354,1933,Brick,340225,4
9355,1972,Brick,244555,3
9356,1991,Brick and Wood,427724,4
9357,1941,Wood,98741,4
9358,1951,Brick,398620,3
9359,2006,Wood,384837,4
9360,1980,Brick,32908,4
9361,1944,Brick and Wood,194252,3
9362,1997,Wood,146118,4
9363,1980,Wood,332472,4
9364,1962,Wood,303218,3
9365,1937,Brick,122255,4
9366,1989,Wood,171888,4
9367,1980,Brick,452219,3
9368,1935,Wood,173033,4
9369,1939,Brick,51631,4
9370,1961,Wood,429892,4
9371,1931,Wood,221307,4
9372,1969,Brick and Wood,481270,4
9373,1963,Wood,223626,3
9374,2011,Brick,214870,4
9375,2012,Wood,415379,3
9376,2015,Brick,425853,4
9377,2005,Wood,326931,4
9378,2000,Brick,273797,4
9379,1976,Brick and Wood,156937,4
9380,2014,Brick,145483,4
9381,1994,Wood,249613,4
9382,1942,Wood,336776,3
9383,1991,Brick and Wood,69279,3
9384,1983,Wood,315481,3
9385,1954,Brick,274283,3
9386,1965,Brick,428329,4
9387,2013,Brick,453931,3
9388,1988,Brick and Wood,454801,3
9389,2006,Brick,452033,4
9390,1987,Brick and Wood,335137,4
9391,2007,Brick,397791,3
9392,1963,Brick and Wood,386384,3
9393,1969,Wood,44532,4
9394,1942,Wood,215243,3
9395,1939,Brick and Wood,47211,3
9396,1943,Brick,283340,3
9397,2010,Brick and Wood,425578,4
9398,1943,Brick,407819,3
9399,2015,Brick,434643,4
9400,1963,Brick and Wood,32755,4
9401,1984,Wood,391050,4
9402,1944,Wood,57913,3
9403,2001,Brick,240015,4
9404,1952,Brick and Wood,247984,4
9405,1948,Wood,256373,4
9406,1977,Brick and Wood,458497,4
9407,1985,Brick,146595,3
9408,1974,Brick and Wood,272239,4
9409,1989,Brick,88957,4
9410,1953,Brick and Wood,465276,3
9411,2008,Brick and Wood,269476,3
9412,1977,Brick and Wood,299879,4
9413,1972,Brick,314363,4
9414,1963,Brick,207892,4
9415,1996,Brick and Wood,436707,3
9416,1941,Brick and Wood,329353,3
9417,1997,Wood,401552,3
9418,2009,Brick,264192,3
9419,1941,Brick,169227,4
9420,2004,Brick and Wood,181983,4
9421,1990,Brick and Wood,262272,4
9422,2007,Wood,343083,4
9423,2016,Brick,361800,3
9424,2014,Brick,186968,3
9425,1976,Wood,61615,3
9426,1953,Brick and Wood,432770,4
9427,2013,Brick and Wood,160273,3
9428,1962,Brick,30511,4
9429,2011,Wood,383951,4
9430,1935,Brick,91551,4
9431,2003,Wood,330184,3
9432,1966,Brick and Wood,445390,3
9433,1939,Brick and Wood,220446,4
9434,1991,Brick,400230,3
9435,2004,Brick,177003,4
9436,1993,Brick and Wood,409774,4
9437,1946,Wood,214048,3
9438,1983,Brick and Wood,246143,3
9439,1993,Brick and Wood,340714,3
9440,1940,Brick,370475,4
9441,1998,Wood,325880,4
9442,2015,Brick and Wood,472422,3
9443,1970,Wood,376027,3
9444,1945,Wood,187068,3
9445,1941,Brick and Wood,185630,4
9446,2014,Brick,452651,4
9447,1967,Brick and Wood,312499,3
9448,1997,Brick and Wood,50546,4
9449,2000,Brick,492875,4
9450,1981,Wood,137272,4
9451,2012,Brick and Wood,136287,4
9452,1965,Brick,196220,4
9453,1958,Wood,106555,4
9454,1964,Wood,305042,3
9455,1983,Brick,228526,3
9456,1987,Brick and Wood,407777,4
9457,1954,Brick and Wood,206040,4
9458,1942,Wood,163698,3
9459,1992,Brick,296806,4
9460,1981,Brick,475137,4
9461,1960,Brick,383876,4
9462,1961,Wood,214960,3
9463,1949,Wood,450908,4
9464,2016,Brick and Wood,310004,4
9465,1965,Brick,87920,3
9466,1968,Wood,263763,4
9467,1971,Brick,197274,3
9468,2007,Wood,187434,3
9469,2011,Wood,50066,4
9470,1992,Wood,341603,3
9471,1998,Brick and Wood,201211,3
9472,1956,Brick and Wood,184662,4
9473,1983,Brick and Wood,383468,4
9474,1979,Wood,83922,3
9475,1998,Brick and Wood,251924,4
9476,1963,Brick,232536,4
9477,1960,Wood,179708,3
9478,2008,Wood,169314,4
9479,1942,Brick,48548,3
9480,1986,Brick,170246,3
9481,2013,Brick,37014,3
9482,1934,Wood,110022,3
9483,1970,Brick and Wood,206406,4
9484,1973,Brick,414760,4
9485,1975,Brick,37043,3
9486,1998,Brick,455053,3
9487,1960,Brick and Wood,222137,4
9488,2016,Brick,400969,3
9489,1965,Brick,317338,3
9490,1998,Wood,76679,3
9491,1996,Brick,210852,4
9492,1936,Brick and Wood,446390,3
9493,1964,Brick,206482,3
9494,2011,Brick and Wood,290526,4
9495,1979,Wood,104863,3
9496,1938,Wood,214691,3
9497,1972,Brick and Wood,313431,3
9498,1970,Brick and Wood,267379,4
9499,1999,Wood,270702,3
9500,1944,Wood,404859,3
9501,2003,Wood,63478,3
9502,1941,Brick,474355,4
9503,1982,Brick and Wood,284378,3
9504,1956,Brick and Wood,110283,3
9505,1966,Wood,478482,3
9506,1933,Brick and Wood,155987,3
9507,1972,Brick and Wood,288681,3
9508,1958,Brick and Wood,331527,4
9509,1991,Wood,440573,4
9510,1996,Wood,265501,3
9511,1961,Wood,211720,4
9512,2001,Wood,58272,3
9513,2003,Wood,121727,4
9514,1973,Wood,121086,4
9515,2000,Brick and Wood,246198,4
9516,1953,Wood,220068,3
9517,2014,Wood,174738,3
9518,1991,Brick and Wood,96558,3
9519,1960,Wood,298568,4
9520,1937,Brick and Wood,59306,3
9521,1987,Brick and Wood,77765,3
9522,1980,Wood,337228,3
9523,2004,Brick and Wood,296074,3
9524,1996,Wood,436176,3
9525,1948,Brick,433421,3
9526,2012,Brick,240518,4
9527,1997,Brick,374324,4
9528,1952,Brick and Wood,380654,3
9529,1952,Brick,128064,4
9530,1937,Brick and Wood,268240,3
9531,1977,Brick,457098,4
9532,1962,Brick,242403,4
9533,1958,Brick and Wood,248209,4
9534,1976,Brick and Wood,333850,4
9535,1939,Wood,366207,3
9536,1999,Brick,183697,4
9537,1956,Brick,60470,3
9538,1930,Wood,226051,4
9539,2011,Wood,161537,3
9540,2010,Brick,424856,3
9541,1961,Brick and Wood,418956,3
9542,2004,Brick,316411,4
9543,1930,Brick,483405,4
9544,1935,Wood,85328,4
9545,1996,Brick and Wood,319916,4
9546,1993,Brick,381192,3
9547,1986,Brick,90458,4
9548,2008,Brick,265906,3
9549,1982,Wood,242043,3
9550,1939,Wood,400404,3
9551,1970,Wood,363463,3
9552,1954,Brick and Wood,103304,4
9553,1947,Wood,59318,3
9554,1988,Wood,329426,3
9555,1985,Brick,55929,4
9556,1973,Wood,227964,3
9557,1980,Wood,136762,4
9558,1993,Brick and Wood,437656,4
9559,1945,Brick and Wood,423624,3
9560,1952,Brick,256049,3
9561,1971,Brick,458417,4
9562,1983,Brick,159379,4
9563,1933,Wood,46200,3
9564,1988,Brick,303206,4
9565,1945,Wood,42575,4
9566,1962,Wood,303144,3
9567,1955,Brick and Wood,444443,3
9568,1957,Brick and Wood,420196,4
9569,1975,Wood,38953,4
9570,2016,Brick and Wood,239627,3
9571,1957,Brick and Wood,204029,3
9572,1968,Wood,206078,4
9573,1937,Brick and Wood,446431,4
9574,1974,Brick and Wood,483164,4
9575,1932,Wood,111958,3
9576,1998,Brick,200333,3
9577,1973,Wood,282964,4
9578,1960,Wood,194015,4
9579,1946,Brick,389702,3
9580,1971,Wood,361126,3
9581,1987,Wood,277000,4
9582,1938,Brick and Wood,381880,4
9583,1989,Brick and Wood,436731,3
9584,1998,Brick,435201,3
9585,1940,Brick and Wood,484623,4
9586,1992,Brick and Wood,159082,3
9587,1938,Wood,385946,4
9588,1968,Brick and Wood,171400,4
9589,1964,Brick,240689,4
9590,1984,Wood,93774,4
9591,1961,Brick,432750,4
9592,1963,Brick,138936,4
9593,1945,Wood,137510,4
9594,2004,Brick and Wood,430149,3
9595,1957,Brick and Wood,164888,4
9596,1987,Brick,36235,3
9597,2008,Brick and Wood,400656,3
9598,1995,Brick,144321,4
9599,2012,Brick,54273,4
9600,1953,Brick and Wood,97021,3
9601,1954,Brick and Wood,473173,4
9602,1995,Brick,173484,3
9603,1939,Wood,72914,4
9604,1985,Brick and Wood,136468,3
9605,1995,Brick and Wood,97721,4
9606,1933,Brick and Wood,170237,3
9607,1964,Wood,234672,4
9608,1955,Brick,316736,3
9609,1998,Wood,379893,3
9610,1982,Brick,333861,3
9611,1959,Wood,188745,3
9612,1955,Brick and Wood,224557,3
9613,2001,Brick and Wood,323195,3
9614,2008,Brick,282974,3
9615,1983,Wood,282705,4
9616,2007,Brick and Wood,30677,3
9617,1944,Wood,119291,4
9618,1949,Wood,410009,3
9619,1967,Brick and Wood,400522,3
9620,1982,Brick,495580,3
9621,2011,Brick,440226,4
9622,1982,Wood,131963,3
9623,2009,Wood,305880,4
9624,1964,Wood,457422,3
9625,1960,Brick,247582,3
9626,1942,Wood,243724,3
9627,2009,Brick and Wood,375282,4
9628,1984,Brick,368485,4
9629,2011,Brick and Wood,327200,3
9630,2015,Brick and Wood,119988,4
9631,1947,Wood,372132,4
9632,1937,Wood,314104,3
9633,2010,Brick and Wood,259995,4
9634,1970,Wood,498791,4
9635,1951,Brick,141681,4
9636,1969,Brick and Wood,431980,4
9637,1946,Brick,345406,4
9638,2011,Wood,377189,3
9639,2007,Brick,189091,3
9640,1968,Wood,381243,4
9641,1952,Brick and Wood,166442,4
9642,1958,Brick and Wood,363037,4
9643,1993,Brick,143839,3
9644,1995,Brick and Wood,404445,3
9645,2006,Brick,337210,3
9646,1972,Brick and Wood,167931,4
9647,1975,Brick and Wood,442101,4
9648,1959,Wood,362599,4
9649,1998,Wood,170232,4
9650,1934,Wood,477877,3
9651,1954,Brick and Wood,282160,3
9652,1949,Wood,301921,3
9653,2011,Brick,182213,3
9654,1984,Wood,46324,3
9655,1999,Brick and Wood,464079,4
9656,1945,Brick and Wood,479367,3
9657,1963,Brick,453313,4
9658,1961,Brick and Wood,395654,3
9659,1962,Wood,260033,3
9660,2016,Brick and Wood,327472,4
9661,1954,Brick and Wood,358735,4
9662,2008,Brick,429342,4
9663,1993,Brick and Wood,402707,4
9664,1954,Brick,167381,3
9665,1984,Brick,96401,4
9666,1967,Brick and Wood,315624,4
9667,1987,Brick,359735,4
9668,1995,Brick and Wood,443515,3
9669,1969,Brick,324166,3
9670,1946,Brick,203001,3
9671,2001,Brick and Wood,168353,3
9672,1983,Wood,406863,3
9673,1958,Brick and Wood,115084,3
9674,1938,Brick,486694,4
9675,2012,Brick and Wood,266210,3
9676,2008,Brick,412400,4
9677,1980,Brick and Wood,328869,4
9678,1990,Brick,309861,3
9679,1971,Brick,33459,4
9680,1936,Wood,410918,3
9681,1973,Brick,158715,4
9682,1997,Brick and Wood,48758,4
9683,1938,Brick and Wood,453753,4
9684,1974,Wood,183338,3
9685,1982,Brick and Wood,129481,3
9686,1951,Brick,302641,4
9687,2007,Brick and Wood,118756,4
9688,1939,Brick and Wood,260278,3
9689,1980,Brick and Wood,341451,3
9690,1987,Brick,427667,4
9691,1970,Wood,350156,3
9692,1984,Brick,470077,4
9693,1936,Wood,178523,4
9694,2013,Brick,484489,3
9695,2004,Wood,122719,4
9696,1987,Brick,286697,4
9697,1932,Wood,289756,4
9698,1992,Brick,259629,3
9699,1969,Brick and Wood,86589,4
9700,1934,Brick and Wood,89579,3
9701,2012,Brick,147940,4
9702,2003,Brick and Wood,359077,4
9703,1961,Wood,414618,3
9704,1991,Brick and Wood,97730,4
9705,1948,Brick,474780,4
9706,1973,Brick and Wood,262351,3
9707,1988,Brick,315794,4
9708,1997,Wood,241513,3
9709,1971,Brick,47556,3
9710,1993,Brick and Wood,59102,4
9711,1939,Brick and Wood,198413,4
9712,1978,Wood,243464,3
9713,1984,Brick,381722,3
9714,1937,Wood,250377,3
9715,1979,Brick,390775,4
9716,1948,Brick,375806,3
9717,1994,Brick and Wood,361907,4
9718,1972,Wood,57683,4
9719,1933,Brick,282301,3
9720,1961,Brick,362514,4
9721,1979,Brick,234307,4
9722,1948,Brick and Wood,199818,3
9723,2015,Brick,87766,4
9724,1940,Brick,134315,3
9725,1973,Brick and Wood,256863,4
9726,1973,Wood,86841,4
9727,1991,Brick,136720,4
9728,1956,Brick and Wood,449091,3
9729,1992,Wood,101909,4
9730,1994,Wood,110632,3
9731,1962,Wood,152079,4
9732,1932,Wood,195192,4
9733,2015,Wood,114249,4
9734,1951,Brick,127087,3
9735,1942,Wood,305271,4
9736,2013,Wood,426063,4
9737,1936,Brick and Wood,285458,3
9738,2012,Brick and Wood,409028,3
9739,2016,Brick,402057,3
9740,1969,Brick,386505,3
9741,1985,Wood,202264,4
9742,1971,Brick and Wood,194514,3
9743,1988,Brick and Wood,373802,3
9744,1967,Wood,151538,3
9745,2012,Wood,386503,4
9746,2013,Wood,56484,3
9747,2003,Brick and Wood,475866,3
9748,1968,Wood,87061,3
9749,1975,Brick and Wood,148489,4
9750,1945,Brick and Wood,233058,4
9751,1972,Brick,384759,4
9752,1931,Wood,259926,3
9753,1946,Wood,239272,3
9754,2014,Brick and Wood,91367,4
9755,1976,Wood,270600,3
9756,1951,Brick,242628,3
9757,2007,Brick,496063,4
9758,1942,Brick and Wood,190696,3
9759,1999,Wood,449158,3
9760,2002,Wood,252861,4
9761,1951,Brick,103230,3
9762,2010,Brick,300961,3
9763,2001,Brick,401578,4
9764,1952,Brick and Wood,148687,4
9765,2016,Wood,299617,3
9766,2009,Wood,366342,3
9767,1934,Brick,480762,3
9768,2005,Brick and Wood,232753,3
9769,1945,Wood,472544,4
9770,1989,Wood,428816,4
9771,1987,Brick and Wood,325615,3
9772,1947,Brick,379559,3
9773,1943,Wood,206458,3
9774,1987,Brick,32695,4
9775,1992,Wood,181139,4
9776,1937,Brick and Wood,136285,4
9777,1998,Brick and Wood,86740,3
9778,1945,Brick,385525,4
9779,1958,Wood,123191,3
9780,1945,Wood,124492,4
9781,1939,Wood,157577,4
9782,1936,Brick,295126,4
9783,1993,Wood,106507,3
9784,1953,Wood,454515,4
9785,1976,Brick,341011,3
9786,1983,Wood,46071,4
9787,1986,Brick,428612,4
9788,1998,Brick and Wood,219798,3
9789,1940,Brick,180262,4
9790,1947,Brick and Wood,307558,3
9791,2002,Brick,201825,3
9792,1949,Brick and Wood,96964,3
9793,1994,Wood,182802,3
9794,1986,Wood,309881,4
9795,1990,Brick and Wood,66816,3
9796,2009,Brick,177967,4
9797,1932,Brick,445313,4
9798,1981,Brick and Wood,341583,4
9799,1968,Brick,499325,4
9800,1975,Wood,278387,4
9801,2000,Wood,37416,4
9802,1973,Brick and Wood,472372,4
9803,1996,Brick,253025,4
9804,1990,Wood,494016,3
9805,1939,Wood,64965,4
9806,1966,Wood,181722,4
9807,1934,Brick,140379,3
9808,1940,Brick,171954,4
9809,1983,Brick,325936,4
9810,1968,Brick and Wood,445267,3
9811,1993,Brick,125580,4
9812,1984,Brick,388548,3
9813,1975,Brick and Wood,83321,4
9814,2005,Brick,133058,4
9815,1939,Brick,202675,3
9816,1997,Brick and Wood,76500,4
9817,2013,Brick,485673,3
9818,1988,Brick,171698,3
9819,1964,Brick,166285,3
9820,1995,Wood,491361,3
9821,1935,Brick and Wood,253255,4
9822,1976,Brick,104504,3
9823,1958,Brick and Wood,209007,4
9824,1992,Brick and Wood,294865,3
9825,1949,Brick and Wood,240681,4
9826,1988,Brick and Wood,304988,3
9827,1985,Brick and Wood,105848,3
9828,1985,Brick and Wood,56154,3
9829,1961,Brick,299693,3
9830,1973,Brick,176760,4
9831,1940,Wood,346529,4
9832,2000,Brick and Wood,101301,4
9833,1966,Brick and Wood,370120,3
9834,1977,Brick,211481,3
9835,1996,Brick,461790,4
9836,1969,Brick,379133,4
9837,1933,Brick and Wood,238812,4
9838,2003,Brick,234126,4
9839,1983,Brick and Wood,362592,4
9840,1952,Brick and Wood,316673,3
9841,1980,Brick,111764,4
9842,1964,Wood,201033,3
9843,2002,Brick and Wood,388094,4
9844,1998,Wood,459390,4
9845,1949,Brick and Wood,237439,4
9846,1948,Wood,279157,3
9847,1997,Brick,481726,4
9848,1980,Wood,346654,4
9849,1977,Brick,305865,4
9850,2015,Brick and Wood,471878,4
9851,2000,Brick and Wood,305581,4
9852,1965,Wood,484214,3
9853,2014,Wood,475988,3
9854,1961,Brick and Wood,385306,3
9855,2005,Brick and Wood,230380,4
9856,1973,Wood,242210,3
9857,1966,Brick,48853,3
9858,2011,Wood,39398,3
9859,2004,Brick and Wood,465667,3
9860,1998,Wood,285835,4
9861,1934,Brick and Wood,204649,4
9862,1992,Brick and Wood,103275,4
9863,1962,Wood,217123,3
9864,1948,Brick,320483,4
9865,1956,Brick and Wood,41299,4
9866,1999,Brick,485951,3
9867,1961,Wood,264959,4
9868,1967,Wood,159341,4
9869,1948,Brick and Wood,64939,3
9870,1943,Wood,111755,3
9871,2002,Wood,124517,3
9872,1981,Brick and Wood,201480,4
9873,2003,Brick and Wood,82324,4
9874,1949,Wood,78549,4
9875,1999,Brick,84108,4
9876,1931,Brick,271024,4
9877,1953,Brick and Wood,339482,3
9878,2002,Brick,272135,3
9879,1981,Brick and Wood,66064,3
9880,1961,Brick and Wood,261225,4
9881,1937,Wood,444573,3
9882,1986,Wood,269775,4
9883,1933,Wood,486147,3
9884,2002,Brick and Wood,324875,4
9885,2007,Brick and Wood,75995,3
9886,1966,Wood,464009,3
9887,1987,Brick and Wood,432864,3
9888,2013,Brick,186268,3
9889,1941,Wood,469594,4
9890,1959,Brick and Wood,236685,4
9891,1933,Brick,78488,3
9892,1966,Brick,121067,4
9893,2000,Wood,398013,4
9894,1936,Brick,129801,3
9895,2015,Brick,194960,4
9896,1970,Brick,76565,3
9897,1989,Brick,380796,4
9898,2003,Brick and Wood,384292,4
9899,1992,Brick and Wood,443062,3
9900,2002,Brick and Wood,203239,4
9901,1987,Brick,251893,4
9902,1950,Brick and Wood,99098,4
9903,1996,Brick and Wood,113663,3
9904,1987,Brick,125050,4
9905,1967,Brick and Wood,428653,4
9906,1989,Wood,100131,4
9907,1962,Brick and Wood,382828,3
9908,1984,Wood,39726,3
9909,2007,Brick and Wood,400054,4
9910,1945,Brick and Wood,257834,4
9911,1982,Brick and Wood,216896,4
9912,1944,Brick and Wood,62920,3
9913,1945,Brick,241538,3
9914,1970,Brick,467135,3
9915,1932,Brick and Wood,304939,4
9916,1990,Wood,377185,4
9917,1946,Wood,388845,3
9918,2006,Wood,336681,4
9919,2016,Brick and Wood,97491,3
9920,1982,Brick and Wood,359317,4
9921,2010,Brick,424047,3
9922,1956,Brick,119074,3
9923,1987,Brick,44296,4
9924,1950,Brick and Wood,148784,4
9925,1936,Wood,411094,4
9926,2016,Wood,346135,4
9927,1936,Brick and Wood,425127,3
9928,1958,Brick,373099,4
9929,1976,Wood,191948,3
9930,1949,Brick and Wood,109868,3
9931,1966,Brick,135829,4
9932,1953,Brick,66347,4
9933,1996,Wood,492885,4
9934,1962,Brick,188322,4
9935,1975,Wood,450914,3
9936,1970,Brick,179407,3
9937,1958,Wood,272951,4
9938,1971,Brick,381401,3
9939,1996,Wood,394554,4
9940,1933,Brick and Wood,214285,3
9941,1968,Brick,188911,4
9942,2016,Wood,61612,4
9943,2016,Brick and Wood,193899,4
9944,2014,Brick and Wood,255240,3
9945,1961,Brick and Wood,331163,3
9946,2011,Wood,127897,4
9947,1976,Brick and Wood,306583,4
9948,1952,Brick,215576,4
9949,1997,Brick,131084,4
9950,1952,Brick,235260,3
9951,2002,Wood,334375,4
9952,2004,Wood,223739,4
9953,1948,Brick and Wood,340431,3
9954,1959,Wood,221356,4
9955,2000,Wood,184809,3
9956,1931,Wood,337380,4
9957,1974,Brick,226554,3
9958,1942,Wood,44034,4
9959,1968,Brick and Wood,102616,4
9960,1931,Wood,309293,3
9961,1988,Brick and Wood,75536,3
9962,1977,Brick and Wood,142293,4
9963,1961,Wood,365925,4
9964,1931,Wood,318394,3
9965,1983,Wood,67127,3
9966,2011,Brick,117905,4
9967,2015,Wood,455448,3
9968,1966,Wood,378290,3
9969,2003,Brick,171538,3
9970,1998,Wood,42878,3
9971,1931,Brick and Wood,498606,4
9972,1994,Wood,330676,4
9973,1949,Brick,234433,4
9974,1963,Brick and Wood,278323,4
9975,2011,Brick,161307,3
9976,1942,Brick,56441,4
9977,2012,Brick,159877,4
9978,1966,Brick,305748,4
9979,1974,Brick,346424,4
9980,1972,Brick and Wood,332772,4
9981,2005,Brick,452563,3
9982,1954,Wood,175547,3
9983,1933,Brick and Wood,225939,3
9984,2013,Brick,74960,3
9985,1954,Brick and Wood,88465,4
9986,2011,Brick,94339,4
9987,1961,Brick,357807,3
9988,1972,Brick and Wood,423071,3
9989,1996,Brick,176943,4
9990,1972,Wood,109454,4
9991,1977,Brick,197190,4
9992,1994,Wood,51100,4
9993,1931,Wood,210981,4
9994,1956,Brick and Wood,390996,4
9995,1947,Brick and Wood,389088,4
9996,1977,Wood,280976,4
9997,1980,Brick and Wood,253771,3
9998,2008,Wood,337808,4
9999,1941,Brick and Wood,166710,3
10000,1995,Brick,252670,3
10001,2012,Brick,373311,3
10002,1996,Wood,469031,4
10003,1983,Brick and Wood,278172,4
10004,1964,Wood,280345,4
10005,1949,Brick,447714,3
10006,1964,Brick,87987,3
10007,1965,Brick,242842,4
10008,1993,Wood,35145,4
10009,2015,Wood,195403,3
10010,1949,Brick and Wood,309704,3
10011,1936,Brick and Wood,337771,4
10012,1968,Brick,98874,3
10013,1950,Brick and Wood,67025,4
10014,1997,Wood,414302,3
10015,1963,Brick and Wood,298404,4
10016,1970,Wood,365870,3
10017,1931,Wood,204001,3
10018,2016,Wood,399726,4
10019,1931,Brick and Wood,161557,3
10020,1991,Brick,156070,4
10021,1936,Wood,105381,3
10022,1984,Brick,115710,3
10023,1955,Brick and Wood,360026,4
10024,1977,Brick and Wood,54633,4
10025,1954,Brick,435236,3
10026,2002,Brick and Wood,249507,4
10027,1976,Brick,33372,3
10028,1957,Brick and Wood,413576,3
10029,1966,Brick and Wood,239045,3
10030,1956,Brick and Wood,377253,4
10031,1989,Brick,152274,4
10032,1985,Wood,211513,4
10033,1980,Wood,138840,4
10034,1947,Wood,227189,4
10035,1946,Wood,318661,3
10036,2008,Wood,208090,3
10037,1969,Brick and Wood,121524,4
10038,2003,Wood,132881,3
10039,1982,Wood,346457,3
10040,1981,Brick and Wood,335490,4
10041,1950,Brick and Wood,459516,3
10042,1963,Brick,172514,3
10043,1948,Brick and Wood,106451,3
10044,1986,Wood,101644,4
10045,1967,Wood,131430,3
10046,1982,Wood,47813,4
10047,1959,Brick and Wood,273227,3
10048,1997,Brick,336793,3
10049,1987,Brick,446743,4
10050,1995,Wood,231023,3
10051,1989,Brick and Wood,163233,3
10052,2010,Wood,195181,4
10053,1943,Brick and Wood,264473,4
10054,2012,Brick and Wood,319771,3
10055,2007,Brick and Wood,388190,4
10056,2010,Brick,318261,4
10057,2014,Wood,410201,4
10058,1948,Brick and Wood,389807,3
