reportno,vin,repaircost
23692,1234653884,13817
23693,1234608745,13515
23694,1234665142,4409
23695,1234659141,4717
23696,1234610643,10108
23697,1234590437,9499
23698,1234598956,8821
23699,1234649156,4435
23700,1234627053,15309
23701,1234605737,18025
23702,1234589914,16449
23703,1234640338,15483
23704,1234616826,9448
23705,1234653160,6787
23706,1234662005,18873
23707,1234604393,10938
23708,1234646595,14664
23709,1234596631,11256
23710,1234594299,10530
23711,1234580699,8023
23712,1234653128,17623
23713,1234656988,4465
23714,1234590177,15672
23715,1234654992,6693
23716,1234636312,19317
23717,1234584494,3544
23718,1234666299,18350
23719,1234575009,19373
23720,1234568189,8035
23721,1234594529,15249
23722,1234607416,13592
23723,1234568131,15563
23724,1234660128,10537
23725,1234639771,8816
23726,1234627072,5195
23727,1234578463,15569
23728,1234568094,8054
23729,1234621915,10935
23730,1234634757,4960
23731,1234637490,5182
23732,1234660954,15924
23733,1234661014,14666
23734,1234627015,4490
23735,1234631550,12412
23736,1234584367,12698
23737,1234575730,8515
23738,1234607915,13560
23739,1234596352,7932
23740,1234579747,3634
23741,1234615627,17472
23742,1234590441,16074
23743,1234622060,11533
23744,1234663062,10144
23745,1234623307,19404
23746,1234583569,13296
23747,1234608578,18799
23748,1234582152,12287
23749,1234608651,14438
23750,1234616054,9158
23751,1234670151,3081
23752,1234608515,8227
23753,1234634329,18846
23754,1234636459,13591
23755,1234604040,14640
23756,1234589530,8274
23757,1234669453,17729
23758,1234647970,5386
23759,1234636305,14615
23760,1234609167,12378
23761,1234643564,19199
23762,1234575226,14094
23763,1234626710,5447
23764,1234597946,4732
23765,1234663956,16163
23766,1234625730,13036
23767,1234568409,10564
23768,1234574283,19282
23769,1234638343,10711
23770,1234606275,12634
23771,1234569947,10233
23772,1234610972,14292
23773,1234581066,12068
23774,1234625524,6235
23775,1234643528,9708
23776,1234602123,13925
23777,1234595221,16513
23778,1234650232,2554
23779,1234659032,9404
23780,1234660726,19346
23781,1234623471,13788
23782,1234638313,19500
23783,1234616508,5327
23784,1234628449,8601
23785,1234610579,13743
23786,1234591517,18121
23787,1234654486,5444
23788,1234652304,5711
23789,1234636177,8633
23790,1234573380,15857
23791,1234659275,9890
23792,1234592849,17347
23793,1234658411,8053
23794,1234654893,16620
23795,1234602665,18624
23796,1234569718,19514
23797,1234624622,5419
23798,1234661654,15522
23799,1234662901,5105
23800,1234585706,15317
23801,1234620764,14100
23802,1234570717,7938
23803,1234665109,14678
23804,1234592927,3534
23805,1234602470,4659
23806,1234649309,17354
23807,1234573151,2078
23808,1234612401,6465
23809,1234576286,15111
23810,1234646458,11030
23811,1234657165,19594
23812,1234599382,4177
23813,1234590419,8459
23814,1234595968,6704
23815,1234651569,2640
23816,1234592773,17276
23817,1234595774,2411
23818,1234660533,7583
23819,1234636375,16425
23820,1234652682,14780
23821,1234653921,14385
23822,1234655107,11257
23823,1234613910,19161
23824,1234647717,5594
23825,1234600286,6419
23826,1234617597,11452
23827,1234609030,8738
23828,1234600837,9731
23829,1234600220,13682
23830,1234663987,8943
23831,1234628391,6338
23832,1234651532,9496
23833,1234592854,15959
23834,1234650249,3613
23835,1234609424,18470
23836,1234653845,17030
23837,1234641851,2343
23838,1234569006,7884
23839,1234656602,19527
23840,1234664572,3627
23841,1234596809,19496
23842,1234607868,10975
23843,1234618704,10706
23844,1234584758,15685
23845,1234602858,8068
23846,1234619992,19311
23847,1234665536,11005
23848,1234569179,15510
23849,1234568206,6776
23850,1234667240,3218
23851,1234581384,19867
23852,1234609235,7492
23853,1234577912,19579
23854,1234590095,5264
23855,1234636166,5168
23856,1234637813,19115
23857,1234593074,12139
23858,1234633847,10651
23859,1234609830,19402
23860,1234593551,10805
23861,1234611027,9788
23862,1234660870,7467
23863,1234656519,4206
23864,1234623086,7039
23865,1234626595,5393
23866,1234642486,12844
23867,1234600067,2188
23868,1234569515,2066
23869,1234607168,14445
23870,1234617260,8829
23871,1234651998,14629
23872,1234651036,4992
23873,1234646415,15190
23874,1234595179,19340
23875,1234582876,14922
23876,1234583081,19161
23877,1234631263,12785
23878,1234569224,16362
23879,1234650394,18920
23880,1234599132,19470
23881,1234593208,3663
23882,1234589871,15488
23883,1234586909,10301
23884,1234664310,12060
23885,1234609998,19134
23886,1234589666,13984
23887,1234643697,19673
23888,1234628730,11567
23889,1234648111,11287
23890,1234595293,11106
23891,1234604463,18198
23892,1234586143,18324
23893,1234608762,16947
23894,1234609275,11145
23895,1234669573,3880
23896,1234615316,15725
23897,1234644639,10433
23898,1234621989,6411
23899,1234572391,9413
23900,1234649682,11041
23901,1234642055,19253
23902,1234657372,16158
23903,1234628490,6808
23904,1234635265,2157
23905,1234637101,18319
23906,1234652565,14687
23907,1234600349,15869
23908,1234614409,19850
23909,1234594874,12666
23910,1234577371,17280
23911,1234655549,13397
23912,1234586120,4767
23913,1234638506,11779
23914,1234581873,2030
23915,1234620336,5027
23916,1234600576,17106
23917,1234628774,16048
23918,1234632246,18368
23919,1234667435,6962
23920,1234658766,12065
23921,1234641256,5678
23922,1234588161,19506
23923,1234611665,14848
23924,1234670125,18803
23925,1234607515,17052
23926,1234627376,18538
23927,1234632525,10399
23928,1234573300,13155
23929,1234569861,5222
23930,1234568597,16553
23931,1234599055,8575
23932,1234604725,19049
23933,1234660977,6954
23934,1234658679,10816
23935,1234643963,9921
23936,1234588594,6809
23937,1234622397,11351
23938,1234622914,14677
23939,1234581452,14429
23940,1234586248,7672
23941,1234570714,17604
23942,1234588898,4562
23943,1234588975,10568
23944,1234669731,6217
23945,1234613189,16510
23946,1234601855,9076
23947,1234570717,2732
23948,1234591717,13987
23949,1234591817,17705
23950,1234625217,5795
23951,1234608046,2756
23952,1234585842,6079
23953,1234645482,10691
23954,1234575644,15920
23955,1234626532,10622
23956,1234653210,17774
23957,1234666826,19839
23958,1234637090,10852
23959,1234573783,15244
23960,1234570902,12145
23961,1234601100,7270
23962,1234661039,7873
23963,1234630327,8599
23964,1234635259,15958
23965,1234575459,11313
23966,1234585926,19850
23967,1234669479,4754
23968,1234634308,4706
23969,1234594112,6346
23970,1234567953,8073
23971,1234592818,16409
23972,1234652293,15339
23973,1234631226,4430
23974,1234648872,6427
23975,1234629751,5015
23976,1234602580,13935
23977,1234598692,19238
23978,1234595338,5777
23979,1234609563,13122
23980,1234664512,13428
23981,1234601087,17730
23982,1234611329,18071
23983,1234628382,13826
23984,1234572680,3702
23985,1234639842,3657
23986,1234624501,7849
23987,1234629996,6911
23988,1234574480,16081
23989,1234608815,4528
23990,1234591980,11947
23991,1234630476,12680
23992,1234663337,13083
23993,1234623149,11263
23994,1234587370,19411
23995,1234597988,11652
23996,1234604640,16707
23997,1234570933,7591
23998,1234594008,16790
23999,1234605129,2143
24000,1234611791,3216
24001,1234589842,12265
24002,1234625951,4768
24003,1234588051,6363
24004,1234569581,6366
24005,1234578263,6137
24006,1234573590,16048
24007,1234657320,13809
24008,1234601892,19784
24009,1234628927,6798
24010,1234612965,3187
24011,1234654361,13046
24012,1234664817,19733
24013,1234627159,7308
24014,1234592750,11869
24015,1234596521,11749
24016,1234635590,4969
24017,1234598237,10637
24018,1234664451,16223
24019,1234572773,4516
24020,1234570583,9757
24021,1234582626,4532
24022,1234610996,9682
24023,1234660713,19534
24024,1234570471,11785
24025,1234576635,17991
24026,1234666479,10631
24027,1234619959,12972
24028,1234592738,17960
24029,1234635307,11917
24030,1234629424,7251
24031,1234604194,14302
24032,1234653647,9883
24033,1234651018,10931
24034,1234580044,10378
24035,1234574516,13290
24036,1234646829,16428
24037,1234598342,18678
24038,1234574767,14001
24039,1234577843,15170
24040,1234630777,9829
24041,1234625640,2001
24042,1234604527,14862
24043,1234657406,6349
24044,1234573251,13584
24045,1234614916,19151
24046,1234641054,19730
24047,1234645713,7477
24048,1234668804,14462
24049,1234605327,9694
24050,1234590486,5852
24051,1234599247,10069
24052,1234643020,15673
24053,1234611865,19055
24054,1234569634,15330
24055,1234595220,15605
24056,1234631415,17423
24057,1234631305,8130
24058,1234667903,5590
24059,1234582424,10573
24060,1234602985,17524
24061,1234636453,11058
24062,1234595042,14089
24063,1234586469,16119
24064,1234602634,16226
24065,1234601579,9214
24066,1234574508,16828
24067,1234642267,18092
24068,1234668898,15580
24069,1234593887,15593
24070,1234639591,19255
24071,1234662170,10570
24072,1234617121,14897
24073,1234583253,3847
24074,1234647672,4645
24075,1234640142,13443
24076,1234629209,5327
24077,1234650588,11731
24078,1234579617,8011
24079,1234582626,2464
24080,1234640164,19012
24081,1234578889,10704
24082,1234660394,3121
24083,1234582845,2397
24084,1234597324,17034
24085,1234604782,5439
24086,1234622100,4461
24087,1234593761,12202
24088,1234601299,16312
24089,1234604471,11890
24090,1234575233,5960
24091,1234616935,8957
24092,1234658841,16605
24093,1234615915,8403
24094,1234659170,14199
24095,1234580526,15364
24096,1234645781,7466
24097,1234600795,12077
24098,1234604804,19760
24099,1234639164,3201
24100,1234620366,7808
24101,1234613533,19154
24102,1234577812,7351
24103,1234613552,10404
24104,1234592055,6935
24105,1234620999,14082
24106,1234642020,15664
24107,1234650208,12780
24108,1234655926,15380
24109,1234660635,7026
24110,1234584325,9721
24111,1234625369,9663
24112,1234640676,12727
24113,1234611549,17633
24114,1234604964,15363
24115,1234641456,15918
24116,1234662352,5500
24117,1234593087,10597
24118,1234616082,3153
24119,1234573821,5818
24120,1234596204,8959
24121,1234583957,2453
24122,1234621548,9968
24123,1234590281,11797
24124,1234598316,11796
24125,1234624940,9554
24126,1234569356,14606
24127,1234645220,2525
24128,1234572942,12304
24129,1234572855,8010
24130,1234619016,8505
24131,1234630458,11573
24132,1234621408,15606
24133,1234583429,2262
24134,1234641429,6579
24135,1234593434,3051
24136,1234590153,14050
24137,1234646825,9774
24138,1234630675,3692
24139,1234612111,11112
24140,1234652659,5745
24141,1234588822,5610
24142,1234591951,14795
24143,1234619744,13175
24144,1234572276,16518
24145,1234592983,4895
24146,1234627292,7903
24147,1234616030,12731
24148,1234568749,5442
24149,1234632278,9242
24150,1234667722,15503
24151,1234641726,6910
24152,1234661425,7924
24153,1234664173,19851
24154,1234572608,18158
24155,1234588937,19012
24156,1234610170,13440
24157,1234611765,2595
24158,1234593994,10249
24159,1234660811,9958
24160,1234593692,10426
24161,1234629608,16133
24162,1234601240,8561
24163,1234598629,2514
24164,1234664907,8336
24165,1234655591,19747
24166,1234613973,19931
24167,1234640450,8478
24168,1234663363,19900
24169,1234570816,6107
24170,1234618251,8002
24171,1234597397,12022
24172,1234659909,9833
24173,1234601054,17220
24174,1234648155,9737
24175,1234621548,19953
24176,1234642590,18818
24177,1234646294,16059
24178,1234584010,13514
24179,1234585022,10567
24180,1234659335,12258
24181,1234595890,18267
24182,1234637543,5025
24183,1234661239,4827
24184,1234640729,4778
24185,1234585876,9755
24186,1234620606,14741
24187,1234631416,17357
24188,1234645406,9290
24189,1234599115,19580
24190,1234590901,16282
24191,1234630877,8821
24192,1234665875,18941
24193,1234569906,14867
24194,1234629894,10563
24195,1234580893,18477
24196,1234569507,10705
24197,1234594579,19060
24198,1234609817,9563
24199,1234627213,19421
24200,1234649352,17735
24201,1234625777,15901
24202,1234586578,6764
24203,1234594982,11148
24204,1234570230,6918
24205,1234634536,5495
24206,1234591867,17382
24207,1234635217,10947
24208,1234601450,15436
24209,1234642566,6731
24210,1234607323,10716
24211,1234626798,17478
24212,1234617932,9002
24213,1234654296,10478
24214,1234632399,2729
24215,1234599236,13944
24216,1234590626,2151
24217,1234632229,16234
24218,1234627541,7228
24219,1234602898,14016
24220,1234626975,13038
24221,1234582386,12732
24222,1234625639,2613
24223,1234646199,16388
24224,1234645317,4855
24225,1234608116,18777
24226,1234590221,10835
24227,1234623179,10159
24228,1234571648,11740
24229,1234635412,8887
24230,1234619736,6269
24231,1234641972,12706
24232,1234641545,12441
24233,1234637308,18370
24234,1234605293,11860
24235,1234619956,3898
24236,1234593253,9399
24237,1234581465,16443
24238,1234569631,15766
24239,1234659196,12912
24240,1234650078,10610
24241,1234570673,10507
24242,1234572692,15305
24243,1234618897,10690
24244,1234597411,15137
24245,1234582347,2110
24246,1234666735,7984
24247,1234584496,8745
24248,1234589716,16463
24249,1234660174,13558
24250,1234571745,9279
24251,1234623692,18315
24252,1234646710,9150
24253,1234622516,11376
24254,1234614342,12335
24255,1234594095,12447
24256,1234600065,8461
24257,1234604550,10147
24258,1234625585,17972
24259,1234569722,16484
24260,1234667417,9859
24261,1234645822,4939
24262,1234646599,7885
24263,1234570282,18384
24264,1234650666,6904
24265,1234586634,12997
24266,1234636019,6496
24267,1234655246,16872
24268,1234659248,10530
24269,1234587329,3094
24270,1234579370,10181
24271,1234664927,2295
24272,1234641366,8284
24273,1234602285,14359
24274,1234569606,12546
24275,1234606259,2213
24276,1234663133,2418
24277,1234659508,9493
24278,1234632419,14130
24279,1234590713,19735
24280,1234630711,12153
24281,1234659808,16024
24282,1234578461,16781
24283,1234596150,16220
24284,1234584546,13787
24285,1234601628,9399
24286,1234622388,5666
24287,1234572994,4033
24288,1234614923,14603
24289,1234639657,18365
24290,1234666143,11502
24291,1234661449,17869
24292,1234585026,4803
24293,1234589327,18128
24294,1234596830,7123
24295,1234611665,19249
24296,1234574282,10533
24297,1234568894,4158
24298,1234578540,6116
24299,1234643719,19866
24300,1234582781,7286
24301,1234619904,4506
24302,1234629279,2216
24303,1234580559,12940
24304,1234638936,14468
24305,1234646061,18835
24306,1234631891,7210
24307,1234586196,11512
24308,1234571193,19828
24309,1234584765,8913
24310,1234668408,3218
24311,1234634554,10858
24312,1234590882,11926
24313,1234655033,16388
24314,1234652632,5028
24315,1234649817,17912
24316,1234623859,16064
24317,1234574278,2208
24318,1234638659,4232
24319,1234670109,11225
24320,1234603464,7381
24321,1234621616,11336
24322,1234668897,11573
24323,1234599940,10363
24324,1234636848,11720
24325,1234592730,7267
24326,1234648978,11383
24327,1234602299,6121
24328,1234584457,15497
24329,1234646934,8643
