cid,reportno,isguilty
81284,22849,0
73304,22850,1
63547,22851,0
74134,22852,1
74752,22853,0
82370,22854,0
72023,22855,0
42206,22856,1
43835,22857,1
52913,22858,1
69529,22859,0
60265,22860,1
53058,22861,0
6632,22862,0
40484,22863,0
69247,22864,0
22382,22865,1
13663,22866,0
46795,22867,0
93381,22868,0
86009,22869,1
80602,22870,1
20656,22871,1
79499,22872,0
17712,22873,0
669,22874,0
98000,22875,1
1155,22876,0
16778,22877,0
97075,22878,1
13745,22879,1
25718,22880,0
99444,22881,0
20394,22882,1
48208,22883,0
35530,22884,0
78302,22885,1
31673,22886,0
37999,22887,0
84661,22888,0
72617,22889,1
7336,22890,1
16843,22891,0
52762,22892,0
51364,22893,1
10726,22894,0
58903,22895,0
34848,22896,1
59170,22897,1
78536,22898,0
24345,22899,0
41626,22900,1
29803,22901,0
92110,22902,1
12762,22903,0
55437,22904,0
94880,22905,1
86601,22906,0
44810,22907,1
55405,22908,0
7365,22909,0
50854,22910,0
96045,22911,0
71609,22912,1
64301,22913,0
11222,22914,1
3146,22915,1
43178,22916,0
63267,22917,0
54039,22918,1
92559,22919,0
55530,22920,1
20856,22921,0
81908,22922,0
13569,22923,0
11759,22924,0
60573,22925,0
46092,22926,1
63756,22927,1
32921,22928,1
7297,22929,0
99024,22930,1
82078,22931,0
51049,22932,1
73188,22933,0
25824,22934,0
45182,22935,1
10267,22936,0
65774,22937,0
16396,22938,1
14778,22939,1
71761,22940,1
60074,22941,0
26299,22942,0
6365,22943,1
3015,22944,0
95961,22945,1
34919,22946,1
35373,22947,1
6254,22948,0
83212,22949,1
75244,22950,0
91699,22951,0
89977,22952,1
94287,22953,0
6188,22954,0
69588,22955,1
86172,22956,0
47633,22957,1
27673,22958,0
69290,22959,0
21997,22960,1
41068,22961,1
29051,22962,1
96842,22963,1
30604,22964,1
33012,22965,1
89507,22966,0
70766,22967,0
44970,22968,0
88149,22969,0
52155,22970,0
29667,22971,0
94591,22972,1
29002,22973,0
80199,22974,0
1823,22975,1
49316,22976,0
52507,22977,1
58002,22978,0
77660,22979,1
79362,22980,0
6626,22981,1
88757,22982,0
98340,22983,0
62191,22984,0
72600,22985,1
11884,22986,1
24718,22987,1
56647,22988,1
72240,22989,1
24052,22990,1
90994,22991,1
59885,22992,1
39319,22993,0
19297,22994,1
9115,22995,1
37979,22996,0
5389,22997,1
41266,22998,0
71786,22999,1
54874,23000,1
50207,23001,1
44749,23002,1
95633,23003,0
24463,23004,0
29346,23005,0
66359,23006,1
3409,23007,1
28928,23008,0
42205,23009,1
85097,23010,0
73400,23011,0
47399,23012,0
14697,23013,0
40837,23014,0
86885,23015,0
3421,23016,0
66289,23017,0
93609,23018,0
31336,23019,1
59018,23020,0
74562,23021,0
53258,23022,0
21877,23023,1
28226,23024,0
51887,23025,1
6873,23026,0
84106,23027,0
71493,23028,1
84397,23029,0
73122,23030,0
183,23031,1
46988,23032,1
63036,23033,0
71187,23034,1
74531,23035,0
9673,23036,0
39254,23037,0
6651,23038,0
72493,23039,1
66916,23040,0
14280,23041,1
5319,23042,1
71169,23043,0
72431,23044,0
98412,23045,1
74020,23046,0
47236,23047,0
32558,23048,1
49111,23049,0
88840,23050,0
88278,23051,1
96775,23052,1
14994,23053,1
78739,23054,1
50546,23055,0
28315,23056,1
35120,23057,1
42043,23058,1
16778,23059,0
92480,23060,1
86817,23061,0
59794,23062,0
25314,23063,0
33983,23064,1
25156,23065,0
16646,23066,1
44616,23067,0
41002,23068,1
61745,23069,0
18458,23070,1
20305,23071,1
60925,23072,0
92373,23073,1
75595,23074,0
59722,23075,0
83974,23076,1
48816,23077,0
88102,23078,1
66759,23079,1
77418,23080,1
82549,23081,1
3685,23082,0
17888,23083,1
97982,23084,1
51493,23085,1
25511,23086,0
30273,23087,0
6936,23088,1
98753,23089,1
22975,23090,1
89981,23091,0
89245,23092,1
96592,23093,1
69134,23094,1
10609,23095,1
47954,23096,1
69463,23097,0
64703,23098,1
94009,23099,1
66865,23100,1
90344,23101,1
9365,23102,0
98974,23103,0
9613,23104,1
16672,23105,1
58330,23106,0
32463,23107,0
42898,23108,1
95032,23109,1
54022,23110,0
91196,23111,1
32549,23112,1
19666,23113,0
84076,23114,0
74660,23115,1
46859,23116,0
89659,23117,0
11168,23118,0
78335,23119,0
3376,23120,0
95281,23121,0
26135,23122,0
57245,23123,0
28150,23124,0
33002,23125,0
2282,23126,1
28866,23127,1
51471,23128,0
24187,23129,0
47001,23130,0
2780,23131,0
49128,23132,0
65680,23133,0
52915,23134,0
36207,23135,0
63184,23136,1
31087,23137,0
5999,23138,0
30951,23139,0
36779,23140,0
8378,23141,0
96939,23142,0
64342,23143,0
96953,23144,0
73065,23145,0
53895,23146,0
75451,23147,1
89836,23148,1
38188,23149,1
79532,23150,1
40311,23151,0
66332,23152,0
56662,23153,0
96111,23154,1
91140,23155,1
76449,23156,1
83004,23157,0
31987,23158,0
71361,23159,0
91681,23160,0
27467,23161,1
29490,23162,1
5922,23163,0
38532,23164,0
21945,23165,0
12447,23166,1
96802,23167,1
66031,23168,1
89175,23169,0
26040,23170,0
16058,23171,1
30114,23172,0
55949,23173,1
9352,23174,1
30720,23175,0
39232,23176,1
54126,23177,1
19903,23178,1
50186,23179,0
17989,23180,0
26605,23181,0
52106,23182,1
100150,23183,0
83270,23184,0
71358,23185,1
58139,23186,0
42656,23187,1
47695,23188,1
69697,23189,0
48646,23190,1
39646,23191,0
82277,23192,0
27339,23193,1
54431,23194,1
5534,23195,1
41768,23196,1
74493,23197,1
70205,23198,1
78866,23199,1
32085,23200,1
4876,23201,1
33024,23202,1
38505,23203,0
6174,23204,0
66052,23205,1
81553,23206,0
46836,23207,1
100371,23208,1
15814,23209,0
82415,23210,1
2310,23211,1
36455,23212,1
76902,23213,1
50102,23214,0
89600,23215,1
18826,23216,1
53174,23217,1
55693,23218,0
68192,23219,0
58372,23220,1
8141,23221,0
29150,23222,1
14874,23223,1
89711,23224,0
17377,23225,1
70828,23226,1
16120,23227,1
72764,23228,0
59772,23229,1
87727,23230,0
94289,23231,0
24911,23232,0
40002,23233,1
72529,23234,1
52718,23235,0
944,23236,0
51247,23237,1
54193,23238,0
28025,23239,0
2864,23240,0
46939,23241,1
39793,23242,0
93855,23243,0
26156,23244,0
63635,23245,1
51999,23246,1
90999,23247,0
77323,23248,1
91605,23249,1
16348,23250,1
39966,23251,0
65841,23252,0
43960,23253,0
45666,23254,1
90880,23255,1
27185,23256,1
39096,23257,0
54915,23258,1
13346,23259,1
67633,23260,0
48027,23261,1
75817,23262,0
41,23263,0
45748,23264,1
62125,23265,0
49957,23266,1
11233,23267,1
99694,23268,0
92866,23269,1
408,23270,1
95621,23271,1
17431,23272,0
64385,23273,0
29051,23274,0
34608,23275,1
56017,23276,1
55645,23277,0
96402,23278,1
11373,23279,1
97,23280,0
56579,23281,0
8640,23282,0
5317,23283,1
83088,23284,0
47660,23285,1
7571,23286,0
10411,23287,1
18793,23288,1
20539,23289,0
14092,23290,1
38092,23291,0
92857,23292,1
68869,23293,1
1921,23294,1
56783,23295,0
59188,23296,0
29617,23297,0
80673,23298,0
89068,23299,0
50210,23300,0
93388,23301,1
77334,23302,1
62226,23303,0
40925,23304,1
74741,23305,0
83954,23306,0
23497,23307,1
62465,23308,0
7370,23309,0
21596,23310,0
1471,23311,1
34650,23312,1
71972,23313,0
58526,23314,1
13248,23315,0
98664,23316,0
53537,23317,1
76478,23318,0
44790,23319,0
83009,23320,1
74753,23321,1
39411,23322,1
74200,23323,0
24493,23324,1
89731,23325,0
68251,23326,0
446,23327,0
79101,23328,0
26576,23329,0
53063,23330,0
85829,23331,1
98404,23332,0
80841,23333,0
68346,23334,1
54006,23335,1
34161,23336,0
5674,23337,1
3663,23338,1
28290,23339,1
1162,23340,0
23094,23341,1
45767,23342,1
62329,23343,0
81674,23344,1
90257,23345,1
74337,23346,1
70967,23347,0
30007,23348,1
17547,23349,1
24050,23350,0
17209,23351,0
2533,23352,1
2492,23353,1
16381,23354,1
86743,23355,1
77024,23356,0
2239,23357,0
81048,23358,0
29622,23359,0
18656,23360,0
33894,23361,0
47361,23362,0
68306,23363,1
13322,23364,0
96913,23365,0
25631,23366,1
91836,23367,1
11402,23368,1
71449,23369,0
43103,23370,0
2457,23371,1
1146,23372,1
57985,23373,1
51633,23374,0
93277,23375,0
69846,23376,0
77346,23377,1
6414,23378,1
8009,23379,0
54356,23380,1
74367,23381,0
28685,23382,1
20480,23383,0
84370,23384,1
83748,23385,1
55779,23386,1
70452,23387,0
35766,23388,0
16144,23389,1
59631,23390,0
20877,23391,1
74478,23392,0
76843,23393,1
1915,23394,1
14146,23395,0
76072,23396,1
72999,23397,0
24566,23398,1
45089,23399,0
85930,23400,1
23292,23401,0
47125,23402,1
69889,23403,1
45245,23404,0
7631,23405,1
79623,23406,0
53860,23407,1
94747,23408,1
41032,23409,1
6809,23410,0
29977,23411,1
19974,23412,1
74115,23413,0
93533,23414,0
46257,23415,1
28566,23416,0
30850,23417,0
18882,23418,1
3258,23419,1
88347,23420,0
82654,23421,1
26988,23422,0
44689,23423,1
75435,23424,0
26786,23425,1
60669,23426,1
45082,23427,0
27474,23428,0
40478,23429,0
42023,23430,0
94101,23431,0
10535,23432,1
95595,23433,0
75780,23434,0
69209,23435,1
82286,23436,0
7279,23437,1
66734,23438,1
21005,23439,0
46849,23440,1
1763,23441,0
18968,23442,0
2505,23443,0
89079,23444,1
96409,23445,0
4323,23446,1
26940,23447,0
34870,23448,1
51911,23449,1
43799,23450,1
75660,23451,0
43680,23452,1
64739,23453,0
62692,23454,0
9547,23455,0
70277,23456,0
98735,23457,0
87154,23458,0
82649,23459,0
66607,23460,1
18569,23461,0
20554,23462,1
58664,23463,1
48408,23464,0
17163,23465,0
34161,23466,1
7339,23467,0
11692,23468,1
61864,23469,0
68958,23470,1
41001,23471,1
9059,23472,1
83019,23473,0
37373,23474,1
58553,23475,0
40453,23476,0
24768,23477,1
13452,23478,1
41347,23479,0
30341,23480,0
95674,23481,0
80887,23482,0
99967,23483,0
5127,23484,0
84047,23485,1
41482,23486,0
43963,23487,0
57992,23488,0
72392,23489,1
67929,23490,1
59520,23491,0
86684,23492,0
36124,23493,1
14299,23494,0
32963,23495,1
88783,23496,0
4855,23497,0
97101,23498,1
2264,23499,1
97493,23500,0
61500,23501,0
4671,23502,1
86331,23503,0
93064,23504,0
3951,23505,0
74838,23506,1
86781,23507,1
41494,23508,0
29471,23509,1
35546,23510,1
62673,23511,1
85506,23512,0
72720,23513,1
56160,23514,1
90423,23515,1
58870,23516,0
94441,23517,0
13044,23518,0
87628,23519,0
9957,23520,1
66348,23521,0
93787,23522,1
72818,23523,1
47021,23524,1
62519,23525,0
29126,23526,1
48754,23527,1
30633,23528,1
34760,23529,0
10232,23530,0
59918,23531,0
24962,23532,0
92854,23533,0
39558,23534,0
42865,23535,0
62973,23536,0
14104,23537,1
74980,23538,0
36344,23539,0
46671,23540,1
15935,23541,0
79459,23542,0
31236,23543,1
20770,23544,0
54385,23545,0
26808,23546,1
33622,23547,1
43729,23548,0
34766,23549,1
57875,23550,1
36830,23551,0
32227,23552,0
41528,23553,1
100001,23554,0
6181,23555,0
83746,23556,0
8564,23557,1
73207,23558,1
56683,23559,1
75361,23560,0
8744,23561,1
57996,23562,0
40204,23563,1
2476,23564,0
44091,23565,1
2265,23566,0
9130,23567,0
78975,23568,0
5738,23569,0
70035,23570,0
80894,23571,0
53151,23572,0
20379,23573,1
97999,23574,0
46679,23575,0
33022,23576,1
1975,23577,1
43744,23578,0
96074,23579,1
55776,23580,1
3626,23581,0
70494,23582,0
1294,23583,1
89263,23584,0
50424,23585,0
24198,23586,0
7057,23587,1
29245,23588,1
64069,23589,0
64554,23590,1
10409,23591,1
48610,23592,0
98368,23593,0
90070,23594,0
78362,23595,1
72755,23596,1
65404,23597,0
85357,23598,0
50044,23599,0
10104,23600,0
89443,23601,1
61546,23602,0
3834,23603,1
64469,23604,0
2,23605,1
39880,23606,0
14224,23607,1
50433,23608,1
51102,23609,1
78211,23610,0
70844,23611,0
34780,23612,0
64197,23613,0
41153,23614,0
52217,23615,1
38024,23616,0
42639,23617,1
89395,23618,0
74009,23619,1
99838,23620,1
87490,23621,1
86522,23622,1
43445,23623,0
61394,23624,1
99152,23625,0
73494,23626,0
5658,23627,0
96961,23628,0
21629,23629,0
89630,23630,1
87309,23631,1
22621,23632,1
57184,23633,0
15531,23634,1
16549,23635,1
4970,23636,0
67269,23637,0
69724,23638,0
8329,23639,1
75778,23640,1
89535,23641,1
48898,23642,1
73143,23643,1
84044,23644,1
60139,23645,0
68680,23646,1
64576,23647,0
5597,23648,0
41092,23649,1
67183,23650,0
4330,23651,1
27435,23652,1
53022,23653,1
36876,23654,0
73192,23655,1
12351,23656,1
92701,23657,0
49911,23658,1
38173,23659,0
38751,23660,0
92098,23661,0
43408,23662,1
46391,23663,0
347,23664,0
40300,23665,1
29063,23666,1
13562,23667,1
88665,23668,0
65210,23669,0
8842,23670,0
55387,23671,0
63972,23672,0
51243,23673,0
50349,23674,0
43374,23675,1
80157,23676,1
51436,23677,1
25283,23678,1
59735,23679,1
93555,23680,1
87096,23681,0
82317,23682,1
73640,23683,0
26200,23684,0
96607,23685,0
90500,23686,0
12204,23687,1
69158,23688,0
14510,23689,1
25522,23690,1
88496,23691,1
40966,23692,0
81789,23693,1
91954,23694,1
78563,23695,0
82285,23696,1
18984,23697,0
35882,23698,1
74153,23699,1
82738,23700,0
70868,23701,0
48359,23702,1
31226,23703,0
43346,23704,1
65048,23705,1
25112,23706,0
58459,23707,0
78324,23708,0
99637,23709,1
64943,23710,0
24922,23711,0
57010,23712,1
95445,23713,0
3367,23714,0
32849,23715,1
43325,23716,0
96332,23717,1
23990,23718,0
577,23719,1
94758,23720,1
24782,23721,1
568,23722,0
86573,23723,1
33752,23724,1
4666,23725,0
44093,23726,1
57218,23727,0
40515,23728,0
34470,23729,1
53294,23730,1
87968,23731,0
67280,23732,1
60038,23733,1
7780,23734,0
47459,23735,0
69051,23736,1
34786,23737,0
46631,23738,0
53275,23739,0
2259,23740,0
6553,23741,0
83364,23742,1
77106,23743,1
47524,23744,1
34647,23745,1
84580,23746,0
92575,23747,0
63840,23748,1
37714,23749,1
44668,23750,0
70855,23751,1
54567,23752,0
76315,23753,0
80027,23754,1
83178,23755,0
69698,23756,1
11717,23757,1
73559,23758,0
93453,23759,1
68894,23760,1
22144,23761,1
81118,23762,1
75705,23763,0
10096,23764,0
47449,23765,0
56488,23766,0
38475,23767,1
53490,23768,1
25426,23769,0
33071,23770,1
70061,23771,1
85703,23772,0
97175,23773,1
19326,23774,1
99177,23775,1
7997,23776,0
33153,23777,1
86697,23778,1
16771,23779,1
91850,23780,0
83778,23781,1
99201,23782,1
24965,23783,1
43684,23784,1
91231,23785,1
54501,23786,0
68557,23787,0
52079,23788,0
43153,23789,0
41017,23790,0
75640,23791,1
37834,23792,0
78038,23793,1
39135,23794,0
14289,23795,1
25902,23796,1
97242,23797,1
96676,23798,1
16664,23799,0
28621,23800,0
57936,23801,0
51942,23802,1
97629,23803,1
12955,23804,0
76744,23805,0
11469,23806,0
55573,23807,0
4372,23808,0
25776,23809,1
58792,23810,1
52360,23811,0
70540,23812,0
15781,23813,1
24379,23814,0
71540,23815,0
58315,23816,0
77904,23817,1
31932,23818,1
27030,23819,0
69511,23820,0
12888,23821,0
60413,23822,1
85212,23823,0
71532,23824,1
14675,23825,0
14520,23826,0
80769,23827,0
16903,23828,1
56419,23829,1
51916,23830,0
19579,23831,0
40964,23832,1
59170,23833,0
100120,23834,1
14925,23835,0
39869,23836,0
97258,23837,1
4986,23838,1
84410,23839,0
80906,23840,1
68242,23841,1
75318,23842,1
24145,23843,1
34039,23844,0
89668,23845,0
71867,23846,1
63935,23847,1
74174,23848,1
35682,23849,0
92496,23850,1
9482,23851,1
15806,23852,0
68071,23853,0
26799,23854,0
36752,23855,0
64642,23856,1
6369,23857,1
23457,23858,0
95240,23859,0
90427,23860,0
77197,23861,1
45205,23862,0
41525,23863,1
714,23864,1
23128,23865,0
71660,23866,0
84752,23867,1
81698,23868,1
76112,23869,1
99566,23870,1
410,23871,1
49046,23872,0
75394,23873,0
14127,23874,0
28027,23875,1
53602,23876,0
24836,23877,0
41885,23878,0
40533,23879,0
89981,23880,0
62014,23881,1
95179,23882,1
88389,23883,0
28306,23884,0
37447,23885,0
68956,23886,1
96093,23887,0
73449,23888,0
14955,23889,0
81811,23890,0
49313,23891,1
71347,23892,1
67350,23893,1
72404,23894,0
13957,23895,0
44095,23896,0
52528,23897,1
42435,23898,1
43767,23899,1
6792,23900,0
88630,23901,0
26333,23902,0
82962,23903,0
82714,23904,0
36547,23905,0
77674,23906,1
25789,23907,0
71959,23908,0
42999,23909,1
36606,23910,0
63381,23911,0
37212,23912,1
31174,23913,1
48185,23914,1
58629,23915,0
37058,23916,0
79870,23917,1
68938,23918,1
10876,23919,0
95102,23920,0
13487,23921,0
10,23922,1
70943,23923,0
88030,23924,1
70571,23925,0
86517,23926,1
32109,23927,1
88604,23928,1
88841,23929,1
21449,23930,1
25956,23931,1
42582,23932,0
22100,23933,0
44395,23934,0
56251,23935,0
30693,23936,1
2925,23937,0
6004,23938,0
82416,23939,0
15131,23940,0
85150,23941,0
61348,23942,1
99011,23943,0
53814,23944,0
95845,23945,1
38938,23946,0
77442,23947,1
42533,23948,0
10475,23949,0
47782,23950,1
80646,23951,0
80341,23952,0
7374,23953,1
100109,23954,1
21010,23955,0
38143,23956,0
95908,23957,0
47241,23958,0
62884,23959,0
43762,23960,0
46014,23961,0
58974,23962,1
72219,23963,0
49689,23964,0
53022,23965,1
21745,23966,0
18957,23967,1
44636,23968,1
79987,23969,1
65561,23970,0
95222,23971,0
20718,23972,0
53861,23973,0
77961,23974,1
66701,23975,0
35514,23976,1
19560,23977,1
56973,23978,1
84294,23979,0
41723,23980,0
41952,23981,0
13294,23982,0
91241,23983,1
90372,23984,1
30954,23985,1
8242,23986,0
16449,23987,0
49170,23988,0
41850,23989,0
76053,23990,0
92018,23991,1
13148,23992,0
5735,23993,0
31453,23994,1
86451,23995,0
12002,23996,0
37914,23997,1
12041,23998,0
47272,23999,1
44351,24000,1
50655,24001,0
38840,24002,1
22740,24003,0
21233,24004,1
13564,24005,0
70789,24006,0
59676,24007,1
59739,24008,0
49019,24009,0
48868,24010,0
84771,24011,1
19330,24012,1
74816,24013,1
63653,24014,1
53961,24015,1
55303,24016,0
53573,24017,1
24981,24018,0
70750,24019,1
58759,24020,0
14765,24021,0
41645,24022,1
75422,24023,0
71169,24024,0
98621,24025,0
41527,24026,0
69112,24027,0
70849,24028,0
82007,24029,0
97989,24030,0
28028,24031,0
69977,24032,0
5677,24033,0
87156,24034,0
15337,24035,0
74708,24036,1
63457,24037,0
85275,24038,0
97342,24039,1
24796,24040,1
92675,24041,1
39999,24042,0
52510,24043,0
49346,24044,1
23092,24045,1
59359,24046,1
90053,24047,0
32267,24048,1
32170,24049,0
19989,24050,1
65600,24051,1
9343,24052,0
18130,24053,1
70295,24054,1
14392,24055,1
66232,24056,0
33664,24057,0
57525,24058,0
45670,24059,0
35000,24060,1
34963,24061,1
56165,24062,0
41344,24063,1
36611,24064,1
23806,24065,1
38256,24066,1
94103,24067,0
57626,24068,0
77916,24069,1
54756,24070,0
84306,24071,0
9188,24072,0
19909,24073,0
61845,24074,0
9691,24075,1
45643,24076,0
91936,24077,0
11181,24078,1
32506,24079,1
75342,24080,0
58037,24081,1
58542,24082,0
100295,24083,1
73386,24084,0
100138,24085,1
82060,24086,1
79423,24087,0
40126,24088,1
17965,24089,1
91976,24090,0
14885,24091,1
56926,24092,1
52318,24093,1
11223,24094,0
45193,24095,1
85678,24096,0
94135,24097,1
17307,24098,1
7435,24099,1
41113,24100,0
60807,24101,0
60543,24102,0
68872,24103,1
33932,24104,0
81696,24105,0
42530,24106,1
37756,24107,0
79297,24108,1
86010,24109,1
8803,24110,1
77891,24111,1
8890,24112,0
26984,24113,0
39467,24114,0
15482,24115,0
83755,24116,1
34992,24117,1
97775,24118,1
1030,24119,1
44537,24120,1
