planno,cid,aid
4,96846,3082
3,96847,3371
4,96848,907
1,96849,1677
3,96850,644
4,96851,2906
3,96852,625
3,96853,1656
2,96854,1993
1,96855,1280
3,96856,2635
4,96857,710
2,96858,3032
2,96859,998
4,96860,891
4,96861,2955
3,96862,1652
2,96863,1858
3,96864,110
1,96865,2586
3,96866,359
4,96867,3250
4,96868,60
3,96869,2351
1,96870,1499
2,96871,3630
3,96872,1407
3,96873,610
3,96874,2648
4,96875,517
1,96876,369
1,96877,1609
4,96878,2873
3,96879,3571
1,96880,703
2,96881,3224
4,96882,3375
3,96883,3453
1,96884,2858
3,96885,3536
4,96886,2150
2,96887,1554
4,96888,1329
2,96889,995
4,96890,2549
4,96891,1182
2,96892,1525
3,96893,2532
2,96894,1059
3,96895,1233
4,96896,1591
1,96897,552
1,96898,590
1,96899,1090
1,96900,1938
3,96901,844
4,96902,2253
4,96903,1793
1,96904,1456
2,96905,3461
1,96906,3462
3,96907,1326
1,96908,2499
2,96909,2496
1,96910,1970
3,96911,3143
2,96912,528
4,96913,4
2,96914,1328
1,96915,2005
4,96916,1667
3,96917,1674
1,96918,1260
2,96919,3104
2,96920,3087
3,96921,422
1,96922,598
4,96923,3404
3,96924,1245
1,96925,2700
4,96926,2780
4,96927,185
3,96928,2693
2,96929,915
2,96930,1157
1,96931,448
4,96932,1836
1,96933,3592
4,96934,2600
1,96935,2629
2,96936,2489
1,96937,925
1,96938,2509
4,96939,2940
2,96940,634
2,96941,3293
4,96942,1
3,96943,2731
1,96944,275
3,96945,349
4,96946,2896
3,96947,3015
3,96948,437
1,96949,3631
2,96950,3142
1,96951,1595
2,96952,3352
4,96953,3263
3,96954,2781
3,96955,1783
4,96956,1507
3,96957,298
1,96958,2461
2,96959,1339
2,96960,3620
2,96961,2292
1,96962,155
2,96963,881
1,96964,1706
2,96965,1080
2,96966,382
4,96967,707
4,96968,363
2,96969,442
3,96970,738
2,96971,1063
4,96972,312
2,96973,654
1,96974,134
1,96975,3044
1,96976,2006
4,96977,2868
4,96978,1098
2,96979,3551
4,96980,2762
2,96981,2231
2,96982,1658
4,96983,3072
1,96984,3471
1,96985,2848
3,96986,151
4,96987,1526
2,96988,212
3,96989,1529
3,96990,1625
4,96991,1335
1,96992,1748
4,96993,981
4,96994,2489
2,96995,3262
2,96996,2347
4,96997,38
1,96998,1195
2,96999,3180
3,97000,1815
2,97001,986
3,97002,434
2,97003,2345
1,97004,3196
3,97005,685
4,97006,246
1,97007,2678
2,97008,629
1,97009,999
1,97010,371
4,97011,1847
1,97012,2578
2,97013,1842
2,97014,2633
3,97015,3643
2,97016,958
1,97017,1179
1,97018,2260
4,97019,1304
3,97020,2152
4,97021,3338
3,97022,2374
2,97023,2286
3,97024,744
4,97025,1744
4,97026,1242
1,97027,167
2,97028,1760
3,97029,3094
1,97030,1815
3,97031,2987
3,97032,2396
4,97033,2
4,97034,2186
3,97035,714
2,97036,2962
1,97037,3453
1,97038,661
3,97039,3440
4,97040,334
3,97041,606
1,97042,2637
2,97043,3433
1,97044,2859
3,97045,2895
3,97046,2159
1,97047,2728
4,97048,1948
3,97049,1426
2,97050,3306
3,97051,1337
1,97052,340
1,97053,3373
2,97054,1450
2,97055,2079
3,97056,330
1,97057,57
3,97058,1912
4,97059,3107
1,97060,2085
2,97061,928
4,97062,1136
3,97063,3585
4,97064,968
1,97065,726
4,97066,728
3,97067,2052
4,97068,1454
2,97069,2973
3,97070,3170
1,97071,3564
2,97072,1140
4,97073,2617
1,97074,1498
4,97075,1275
2,97076,507
3,97077,747
2,97078,3281
2,97079,2673
3,97080,2816
4,97081,1421
3,97082,2882
2,97083,1875
2,97084,3234
2,97085,842
1,97086,2714
3,97087,817
1,97088,2908
4,97089,3536
4,97090,2862
3,97091,2624
1,97092,403
1,97093,3103
4,97094,2098
1,97095,3199
1,97096,1099
3,97097,60
3,97098,2177
2,97099,3272
4,97100,3374
2,97101,1949
4,97102,2125
3,97103,805
3,97104,1497
2,97105,3186
2,97106,2506
3,97107,1265
2,97108,2229
1,97109,1058
1,97110,3295
2,97111,1639
4,97112,1784
4,97113,384
3,97114,2581
1,97115,2917
2,97116,799
3,97117,1278
1,97118,2284
3,97119,3403
3,97120,1909
2,97121,990
4,97122,3551
1,97123,3494
2,97124,1323
2,97125,669
4,97126,1288
4,97127,587
4,97128,1756
4,97129,1560
4,97130,934
4,97131,3293
2,97132,466
3,97133,804
1,97134,1238
4,97135,2620
4,97136,3143
4,97137,2712
3,97138,2849
1,97139,2789
3,97140,2354
4,97141,763
3,97142,2753
3,97143,3170
1,97144,1100
2,97145,816
3,97146,1369
1,97147,632
2,97148,2308
2,97149,367
3,97150,2769
3,97151,497
4,97152,1674
4,97153,1061
3,97154,1426
4,97155,2600
3,97156,3430
4,97157,1708
1,97158,1957
1,97159,533
4,97160,2477
1,97161,1548
4,97162,2369
3,97163,1140
2,97164,564
3,97165,3570
1,97166,3347
3,97167,2688
4,97168,1616
1,97169,2894
2,97170,3079
2,97171,1441
4,97172,1677
2,97173,1466
1,97174,761
3,97175,1346
2,97176,2768
3,97177,2635
4,97178,2520
2,97179,1223
3,97180,63
3,97181,2738
4,97182,489
3,97183,69
4,97184,2651
3,97185,558
4,97186,463
3,97187,3249
4,97188,3042
2,97189,3457
1,97190,3328
2,97191,2709
3,97192,2955
1,97193,38
1,97194,739
3,97195,216
1,97196,231
4,97197,721
4,97198,3209
1,97199,207
2,97200,262
4,97201,3602
3,97202,800
2,97203,357
1,97204,3045
4,97205,2588
2,97206,253
4,97207,3431
4,97208,1262
2,97209,1882
3,97210,1821
2,97211,3289
4,97212,985
2,97213,3147
2,97214,1087
4,97215,2763
4,97216,1205
2,97217,267
4,97218,3135
1,97219,3114
4,97220,323
1,97221,503
1,97222,3318
4,97223,1288
4,97224,3125
3,97225,764
1,97226,424
1,97227,3435
3,97228,1711
4,97229,2204
4,97230,2974
4,97231,994
4,97232,1238
4,97233,2627
1,97234,3199
2,97235,607
4,97236,2940
2,97237,3612
3,97238,1997
3,97239,3554
2,97240,3591
3,97241,2737
2,97242,712
4,97243,1527
3,97244,2314
1,97245,795
3,97246,1003
4,97247,334
2,97248,2931
3,97249,3331
2,97250,2554
3,97251,2698
2,97252,1393
1,97253,3460
3,97254,833
4,97255,1333
1,97256,2483
1,97257,576
4,97258,1835
1,97259,994
3,97260,1916
2,97261,1094
2,97262,1483
3,97263,1528
2,97264,1175
4,97265,1793
1,97266,1382
2,97267,2068
4,97268,1523
2,97269,140
1,97270,2150
3,97271,1041
3,97272,1699
2,97273,684
3,97274,3042
1,97275,3149
4,97276,287
4,97277,1958
1,97278,2012
2,97279,1083
3,97280,1173
1,97281,2666
1,97282,2189
1,97283,2883
4,97284,1316
2,97285,1049
3,97286,16
2,97287,1150
4,97288,1948
4,97289,437
4,97290,1343
3,97291,1910
4,97292,1679
3,97293,3615
3,97294,2919
3,97295,3612
4,97296,578
4,97297,3425
1,97298,1032
4,97299,1805
1,97300,361
3,97301,2805
2,97302,3558
3,97303,815
4,97304,2299
1,97305,433
1,97306,1666
2,97307,2164
3,97308,1044
2,97309,3309
4,97310,1280
4,97311,367
2,97312,77
3,97313,2738
2,97314,2194
2,97315,746
1,97316,325
1,97317,882
4,97318,834
4,97319,2267
2,97320,104
1,97321,2561
2,97322,458
4,97323,3032
3,97324,2007
1,97325,1150
2,97326,1519
2,97327,2894
4,97328,1361
4,97329,2119
2,97330,20
3,97331,2483
2,97332,214
1,97333,2379
4,97334,578
4,97335,2045
3,97336,942
4,97337,2044
2,97338,1186
2,97339,3519
1,97340,1345
3,97341,2479
2,97342,3247
3,97343,1339
1,97344,3455
3,97345,3037
1,97346,2174
3,97347,1890
3,97348,449
3,97349,2110
3,97350,2967
3,97351,2139
1,97352,1607
1,97353,2177
2,97354,1853
4,97355,106
4,97356,1119
1,97357,1457
4,97358,459
4,97359,2530
4,97360,3109
1,97361,2710
4,97362,2574
2,97363,2366
2,97364,631
4,97365,2534
2,97366,2827
2,97367,1166
3,97368,3441
3,97369,1264
2,97370,2516
4,97371,2386
2,97372,1777
1,97373,2842
4,97374,732
1,97375,3097
1,97376,825
2,97377,2475
3,97378,3382
1,97379,2185
3,97380,3009
2,97381,1574
2,97382,2598
1,97383,3355
1,97384,833
1,97385,2277
1,97386,1358
2,97387,1088
4,97388,2187
4,97389,2713
2,97390,242
4,97391,1057
1,97392,2596
3,97393,2114
1,97394,3328
3,97395,596
1,97396,2851
2,97397,826
1,97398,2497
1,97399,1856
3,97400,1513
3,97401,2012
4,97402,3169
4,97403,1285
4,97404,1478
2,97405,2102
4,97406,321
4,97407,581
2,97408,1434
4,97409,496
1,97410,3081
3,97411,1938
4,97412,909
2,97413,449
1,97414,503
4,97415,436
1,97416,1011
3,97417,1739
2,97418,206
2,97419,1224
2,97420,3230
4,97421,3011
2,97422,3337
3,97423,3166
2,97424,1238
3,97425,1869
2,97426,1660
2,97427,1102
2,97428,1170
2,97429,1573
1,97430,3020
3,97431,2642
2,97432,608
1,97433,170
2,97434,3493
4,97435,3593
3,97436,1462
2,97437,2000
4,97438,2686
2,97439,1880
1,97440,3109
4,97441,2474
2,97442,1428
1,97443,410
4,97444,555
4,97445,2892
4,97446,741
3,97447,481
3,97448,1354
3,97449,1617
2,97450,627
4,97451,2488
1,97452,1464
4,97453,1366
2,97454,1662
3,97455,3154
3,97456,248
2,97457,3189
2,97458,1799
3,97459,211
3,97460,2273
3,97461,190
4,97462,1954
2,97463,909
2,97464,1394
4,97465,1875
1,97466,411
1,97467,627
1,97468,2448
1,97469,805
3,97470,3586
3,97471,2857
4,97472,610
3,97473,2166
1,97474,1911
2,97475,2446
3,97476,890
3,97477,3194
3,97478,820
2,97479,389
3,97480,3114
1,97481,631
1,97482,1669
4,97483,1076
4,97484,2233
1,97485,1487
3,97486,1822
2,97487,2580
2,97488,345
1,97489,3152
3,97490,1239
4,97491,1915
3,97492,3576
2,97493,2345
3,97494,2213
1,97495,2724
4,97496,2433
4,97497,2737
3,97498,1318
4,97499,2215
2,97500,2684
2,97501,1688
4,97502,2837
2,97503,188
1,97504,49
4,97505,2416
3,97506,1131
2,97507,783
3,97508,618
4,97509,738
2,97510,2124
1,97511,1252
2,97512,445
2,97513,1007
2,97514,2712
3,97515,1844
3,97516,835
1,97517,1842
3,97518,2068
1,97519,1059
1,97520,1632
4,97521,1145
1,97522,2716
1,97523,983
3,97524,901
1,97525,290
3,97526,3383
3,97527,1399
2,97528,3431
3,97529,1846
3,97530,485
2,97531,2598
3,97532,818
2,97533,2490
1,97534,906
1,97535,1943
4,97536,2608
4,97537,2962
3,97538,3477
4,97539,1254
2,97540,3400
3,97541,929
3,97542,3030
1,97543,1946
2,97544,864
1,97545,2799
4,97546,2809
1,97547,2355
3,97548,275
2,97549,2441
4,97550,184
2,97551,2122
3,97552,1662
2,97553,242
3,97554,2849
3,97555,833
2,97556,3020
1,97557,2056
3,97558,3521
4,97559,1057
3,97560,2814
3,97561,2341
1,97562,3038
4,97563,3365
2,97564,1089
1,97565,2049
3,97566,2490
4,97567,2920
1,97568,2946
1,97569,2204
3,97570,2980
1,97571,3375
4,97572,1130
1,97573,1826
3,97574,2429
1,97575,742
1,97576,787
1,97577,3396
4,97578,298
4,97579,3477
4,97580,663
4,97581,2483
4,97582,1095
4,97583,157
1,97584,3110
3,97585,377
3,97586,2459
3,97587,2298
1,97588,1764
2,97589,554
2,97590,2512
4,97591,688
4,97592,734
1,97593,1459
4,97594,2890
2,97595,3053
2,97596,3221
1,97597,282
3,97598,2493
1,97599,2715
3,97600,853
2,97601,2889
4,97602,2311
3,97603,2884
3,97604,259
4,97605,2894
2,97606,3626
1,97607,373
2,97608,2283
1,97609,1418
4,97610,858
4,97611,1154
1,97612,2106
3,97613,3095
2,97614,2585
2,97615,685
1,97616,1152
3,97617,3158
1,97618,1091
1,97619,2205
4,97620,3230
1,97621,331
4,97622,540
1,97623,1955
1,97624,336
3,97625,1738
1,97626,1638
4,97627,677
3,97628,523
3,97629,2485
1,97630,1457
1,97631,645
3,97632,780
2,97633,204
3,97634,3445
2,97635,3316
4,97636,3165
2,97637,937
3,97638,2847
1,97639,83
3,97640,2762
4,97641,1674
3,97642,66
1,97643,2700
2,97644,2251
3,97645,3326
3,97646,2065
3,97647,988
3,97648,2475
4,97649,1113
3,97650,165
3,97651,1434
2,97652,237
4,97653,2397
4,97654,2736
1,97655,3407
4,97656,3507
2,97657,2299
1,97658,3177
1,97659,1109
3,97660,497
2,97661,152
3,97662,2040
2,97663,3099
2,97664,1904
4,97665,2886
1,97666,2669
3,97667,1012
3,97668,3053
3,97669,3250
1,97670,1903
3,97671,775
2,97672,1802
3,97673,837
2,97674,1245
1,97675,1893
1,97676,456
1,97677,1097
3,97678,2077
3,97679,2285
3,97680,313
3,97681,2881
2,97682,1255
3,97683,1728
2,97684,2983
2,97685,34
3,97686,1245
3,97687,324
1,97688,921
1,97689,1079
3,97690,6
3,97691,786
4,97692,1184
3,97693,3213
4,97694,2225
3,97695,2877
1,97696,3635
4,97697,2868
1,97698,2028
2,97699,1388
4,97700,2554
3,97701,1262
1,97702,2292
3,97703,2036
1,97704,2840
3,97705,3073
4,97706,2946
4,97707,3115
2,97708,2628
2,97709,730
1,97710,1745
4,97711,1389
1,97712,179
1,97713,886
2,97714,2029
4,97715,1962
3,97716,3563
3,97717,3062
3,97718,783
4,97719,3546
2,97720,1546
4,97721,2579
1,97722,2084
1,97723,1192
3,97724,1645
1,97725,1451
4,97726,2292
1,97727,226
2,97728,710
3,97729,2662
1,97730,2489
4,97731,3222
1,97732,674
4,97733,2172
1,97734,194
4,97735,745
3,97736,1122
4,97737,3344
2,97738,3233
2,97739,2360
2,97740,2963
2,97741,3523
4,97742,2019
3,97743,2235
4,97744,2643
4,97745,15
1,97746,2371
2,97747,3234
2,97748,2066
2,97749,3400
4,97750,80
3,97751,2263
4,97752,1399
1,97753,1145
2,97754,951
3,97755,66
2,97756,3222
3,97757,63
4,97758,1299
2,97759,1778
1,97760,3423
4,97761,231
2,97762,2509
3,97763,1760
2,97764,2645
3,97765,1979
4,97766,3327
4,97767,2122
1,97768,1694
3,97769,1308
1,97770,746
1,97771,248
1,97772,1174
2,97773,3435
3,97774,2551
3,97775,112
3,97776,411
4,97777,1152
4,97778,1063
2,97779,1521
2,97780,2279
2,97781,580
2,97782,2622
2,97783,690
4,97784,2544
1,97785,1593
2,97786,650
1,97787,2073
4,97788,3567
4,97789,2213
2,97790,1423
4,97791,1707
1,97792,2993
1,97793,3319
4,97794,505
1,97795,2642
2,97796,2685
4,97797,1803
3,97798,580
4,97799,2043
2,97800,1492
1,97801,1174
2,97802,3276
3,97803,3263
2,97804,2727
4,97805,3548
3,97806,501
1,97807,1046
3,97808,2764
4,97809,218
1,97810,2055
1,97811,1823
1,97812,711
4,97813,2413
2,97814,143
4,97815,1065
1,97816,3494
2,97817,3500
3,97818,206
2,97819,3345
1,97820,2413
1,97821,1746
3,97822,485
4,97823,2571
2,97824,2724
2,97825,2903
3,97826,1348
1,97827,1254
3,97828,654
1,97829,2525
3,97830,3166
3,97831,3275
3,97832,511
3,97833,2240
1,97834,1835
1,97835,1259
2,97836,855
4,97837,1619
4,97838,1996
1,97839,1130
2,97840,2886
1,97841,2940
2,97842,3432
1,97843,1845
2,97844,1573
3,97845,3395
2,97846,2087
1,97847,2898
4,97848,2123
2,97849,1981
1,97850,2282
3,97851,2210
1,97852,3086
2,97853,3156
1,97854,2343
4,97855,3508
4,97856,1872
4,97857,515
2,97858,57
4,97859,2440
2,97860,3404
3,97861,1693
2,97862,2557
4,97863,3081
4,97864,427
3,97865,544
1,97866,797
4,97867,1177
3,97868,2078
1,97869,2158
4,97870,1547
1,97871,2805
3,97872,2778
3,97873,1588
3,97874,404
1,97875,1944
3,97876,178
2,97877,2252
2,97878,1606
4,97879,2712
3,97880,1338
2,97881,1677
3,97882,2195
3,97883,1878
3,97884,1162
4,97885,174
3,97886,1480
4,97887,264
2,97888,1820
4,97889,1831
1,97890,2964
4,97891,2849
3,97892,784
3,97893,1326
2,97894,1391
2,97895,2607
4,97896,1857
2,97897,524
1,97898,2268
4,97899,744
4,97900,1194
4,97901,2038
1,97902,1886
3,97903,476
3,97904,3298
3,97905,1608
4,97906,1226
2,97907,1050
1,97908,1689
3,97909,1080
1,97910,1570
4,97911,574
4,97912,2364
3,97913,3542
4,97914,1419
1,97915,2208
1,97916,1252
4,97917,2970
1,97918,3105
1,97919,1413
2,97920,3060
4,97921,1226
4,97922,1795
3,97923,3257
4,97924,3582
2,97925,3545
3,97926,2049
3,97927,1281
4,97928,52
4,97929,2949
3,97930,3633
3,97931,2715
2,97932,1895
2,97933,1122
4,97934,2407
1,97935,1536
2,97936,2527
3,97937,2964
4,97938,1719
4,97939,3504
4,97940,1019
4,97941,256
1,97942,3252
3,97943,3544
1,97944,2186
1,97945,1214
1,97946,3643
1,97947,3532
1,97948,1795
3,97949,1166
4,97950,2379
2,97951,2737
1,97952,3302
1,97953,345
3,97954,2362
4,97955,454
1,97956,3419
4,97957,3538
1,97958,1097
1,97959,572
2,97960,2884
3,97961,3419
1,97962,1308
2,97963,2472
4,97964,273
3,97965,886
4,97966,1956
4,97967,74
1,97968,3480
1,97969,2295
4,97970,610
4,97971,1583
3,97972,3084
4,97973,2963
1,97974,28
2,97975,1106
3,97976,2562
3,97977,1240
3,97978,604
4,97979,3297
2,97980,355
4,97981,3
1,97982,1839
1,97983,2509
1,97984,829
3,97985,1784
4,97986,162
3,97987,1579
1,97988,1673
1,97989,2694
1,97990,3371
1,97991,1631
2,97992,813
3,97993,254
2,97994,3467
2,97995,1496
4,97996,1926
2,97997,2456
4,97998,156
4,97999,1448
1,98000,3115
4,98001,2421
1,98002,1690
2,98003,3520
4,98004,1171
3,98005,3202
3,98006,1947
1,98007,3198
2,98008,2838
4,98009,2549
4,98010,1269
3,98011,1626
2,98012,1232
4,98013,2122
2,98014,2492
3,98015,1677
3,98016,1457
1,98017,2751
4,98018,372
4,98019,2566
3,98020,349
1,98021,2510
2,98022,3367
3,98023,1693
1,98024,2103
4,98025,640
1,98026,1838
2,98027,2910
1,98028,366
3,98029,536
4,98030,3641
2,98031,1552
2,98032,643
4,98033,2118
4,98034,2659
1,98035,2476
4,98036,2166
4,98037,740
2,98038,2103
2,98039,3300
1,98040,2277
2,98041,2466
2,98042,444
1,98043,1537
1,98044,2889
2,98045,3287
2,98046,140
4,98047,599
4,98048,2464
4,98049,2660
4,98050,3106
3,98051,981
2,98052,966
3,98053,36
3,98054,3010
3,98055,315
1,98056,2931
3,98057,794
4,98058,2265
4,98059,3588
2,98060,1345
1,98061,852
4,98062,2051
1,98063,1971
2,98064,2425
1,98065,1249
3,98066,3262
1,98067,575
2,98068,1525
4,98069,153
3,98070,976
3,98071,1458
4,98072,1544
3,98073,772
1,98074,3504
1,98075,2647
1,98076,3098
3,98077,2813
2,98078,2216
4,98079,2413
3,98080,2726
3,98081,3484
3,98082,2779
3,98083,1199
3,98084,2644
1,98085,1578
1,98086,2654
4,98087,1622
4,98088,150
4,98089,2318
3,98090,753
3,98091,1283
1,98092,733
1,98093,1242
2,98094,3189
2,98095,1001
1,98096,122
2,98097,2200
3,98098,899
1,98099,1977
4,98100,2511
4,98101,2411
1,98102,3175
3,98103,2977
3,98104,2141
2,98105,538
3,98106,1154
2,98107,1548
3,98108,1804
3,98109,1707
3,98110,908
4,98111,2332
1,98112,3594
2,98113,1298
4,98114,157
1,98115,2507
1,98116,3196
4,98117,3309
4,98118,763
2,98119,2251
1,98120,1167
3,98121,2026
1,98122,1149
1,98123,3496
1,98124,786
2,98125,2262
4,98126,950
2,98127,2983
3,98128,2817
4,98129,2846
3,98130,2118
1,98131,2320
3,98132,131
4,98133,1278
1,98134,1264
4,98135,2810
4,98136,2286
2,98137,2844
3,98138,326
4,98139,3422
1,98140,2002
4,98141,3129
4,98142,273
1,98143,6
4,98144,355
1,98145,862
2,98146,682
1,98147,1115
2,98148,808
1,98149,1757
2,98150,555
3,98151,3256
4,98152,2556
4,98153,170
4,98154,3175
1,98155,1122
3,98156,3312
3,98157,660
2,98158,1297
3,98159,282
3,98160,1720
3,98161,1179
1,98162,2936
3,98163,1774
3,98164,3051
1,98165,2368
3,98166,174
3,98167,1759
2,98168,3640
4,98169,1746
4,98170,760
4,98171,79
1,98172,2669
1,98173,3065
1,98174,1048
4,98175,3399
4,98176,3014
4,98177,881
2,98178,117
2,98179,376
2,98180,1481
2,98181,2331
2,98182,3318
1,98183,2122
3,98184,1139
1,98185,2839
3,98186,1697
4,98187,3232
3,98188,710
1,98189,2633
4,98190,3116
3,98191,3434
2,98192,1469
4,98193,3050
2,98194,1731
2,98195,157
3,98196,3266
2,98197,1454
4,98198,692
2,98199,1585
1,98200,689
2,98201,2344
4,98202,242
2,98203,1825
3,98204,3262
3,98205,179
4,98206,2325
1,98207,1322
2,98208,1792
1,98209,1513
1,98210,57
3,98211,1582
2,98212,1115
3,98213,2196
1,98214,1806
2,98215,2271
1,98216,852
4,98217,1496
3,98218,934
1,98219,2959
3,98220,2203
2,98221,1565
1,98222,2003
4,98223,1853
1,98224,994
3,98225,2935
3,98226,506
2,98227,3613
3,98228,590
1,98229,860
4,98230,1185
2,98231,3301
3,98232,1181
3,98233,3240
2,98234,878
1,98235,3115
3,98236,2562
2,98237,3590
3,98238,437
4,98239,94
2,98240,3188
4,98241,2062
1,98242,2167
4,98243,275
2,98244,815
4,98245,2154
1,98246,3417
3,98247,3053
1,98248,3493
1,98249,1966
1,98250,1222
2,98251,3555
4,98252,499
4,98253,2965
4,98254,445
1,98255,2418
1,98256,3364
1,98257,2363
4,98258,1680
1,98259,3289
3,98260,3640
3,98261,3233
2,98262,1388
3,98263,2663
2,98264,1062
4,98265,2029
3,98266,233
2,98267,3244
4,98268,3402
1,98269,1952
2,98270,3100
3,98271,2536
1,98272,3549
4,98273,34
4,98274,3369
1,98275,1728
1,98276,3540
2,98277,1659
4,98278,407
3,98279,2100
2,98280,1621
3,98281,924
4,98282,870
2,98283,1546
2,98284,2076
2,98285,2468
3,98286,2247
4,98287,1090
4,98288,426
1,98289,2076
2,98290,929
4,98291,1858
3,98292,190
2,98293,3527
3,98294,80
1,98295,2676
4,98296,455
1,98297,1080
2,98298,345
1,98299,1412
4,98300,3381
4,98301,2748
3,98302,1464
3,98303,2003
2,98304,3497
4,98305,3565
4,98306,2732
3,98307,2753
2,98308,824
2,98309,2270
4,98310,989
3,98311,411
1,98312,558
1,98313,614
4,98314,2608
2,98315,804
3,98316,2358
4,98317,2824
1,98318,178
